aggregate_id,v304_migration_owner_session,server_object,current_server_presence,reconciliation_authority,object_kind,organization_column,write_producer,write_authority,current_rls_policy,capture_mode,capture_function,capture_trigger,payload_adapter,payload_version,delete_capture,transaction_group_source,actor_source,legacy_write_covered,admin_write_covered,service_role_write_covered,realtime_irrelevant_to_correctness,status,evidence,notes
PAYMENT,310,realized_fx_events,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / financial_outbox + payment sync,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,financial reversal command; no hard delete target,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncInvoicePayments.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncFinancialEvents.kt#pushPayments|pushFinancialOutbox | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PAYMENT,310,financial_sync_apply_event_v1,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / financial_outbox + payment sync,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,financial reversal command; no hard delete target,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncInvoicePayments.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncFinancialEvents.kt#pushPayments|pushFinancialOutbox | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PRICE_LIST,307,price_list_header,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,organization / SyncMisc,LEGACY_OR_DEFERRED_OWNER_307,pricelist_header_all,LEGACY_PATH_PRESERVED_CUTOVER_DISABLED,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,DataStore pending price-list deletion,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt#pushPriceList|pushPriceListDeletions|pullPriceList | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
PRICE_LIST,307,price_list_items,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,organization / SyncMisc,LEGACY_OR_DEFERRED_OWNER_307,pricelist_items_all,LEGACY_PATH_PRESERVED_CUTOVER_DISABLED,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,DataStore pending price-list deletion,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt#pushPriceList|pushPriceListDeletions|pullPriceList | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
PURCHASE_MATCH,310,purchase_invoice_matches,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_MATCH,310,purchase_invoice_match_lines,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_MATCH,310,purchase_invoice_receipt_allocations,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_MATCH,310,verto_purchase_cycle_push_post_v253,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_ORDER,307,purchase_orders,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_307,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,NOT_SUPPORTED_BY_DOMAIN,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePreInvoices|pullPurchaseCyclePreInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_ORDER,307,purchase_order_lines,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_307,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,NOT_SUPPORTED_BY_DOMAIN,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePreInvoices|pullPurchaseCyclePreInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_ORDER,307,verto_purchase_cycle_push_pre_v253,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_307,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,NOT_SUPPORTED_BY_DOMAIN,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePreInvoices|pullPurchaseCyclePreInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_PAYMENT_OVERRIDE,310,purchase_payment_overrides,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
PURCHASE_PAYMENT_OVERRIDE,310,verto_purchase_cycle_push_post_v253,ABSENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,PLANNED_SERVER_OBJECT,OWNER_SESSION_TO_DEFINE,invoices / purchase cycle,LEGACY_OR_DEFERRED_OWNER_310,NOT_PRESENT,NOT_APPLICABLE_UNTIL_OWNER_SESSION,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_310,1,NO_CLIENT_DELETE,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,NO_CURRENT_SERVER_OBJECT,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncPurchaseCycle.kt#pushPurchaseCyclePostInvoices|pullPurchaseCyclePostInvoices | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,REVISION_2 absent mapping; do not invent in 305.
REMINDER,307,client_reminders,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,clients / SyncMisc,LEGACY_OR_DEFERRED_OWNER_307,reminders_all,LEGACY_PATH_PRESERVED_CUTOVER_DISABLED,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,no explicit remote delete in participant; owner 307,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,DEFERRED_WITH_SAME_SERVER_OBJECT_OWNER,YES,DEFERRED_WITH_EXPLICIT_OWNER,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt#pushReminders|pullReminders | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_shipments,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shipments_org_insert|logistics_shipments_org_select|logistics_shipments_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_shipment_sources,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shipment_sources_org_insert|logistics_shipment_sources_org_select|logistics_shipment_sources_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_shipment_lines,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shipment_lines_org_insert|logistics_shipment_lines_org_select|logistics_shipment_lines_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_milestones,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_milestones_org_insert|logistics_milestones_org_select|logistics_milestones_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_assignments,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_assignments_org_insert|logistics_assignments_org_select|logistics_assignments_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_events,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_events_org_insert|logistics_events_org_select|logistics_events_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_partners,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_partners_org_insert|logistics_partners_org_select|logistics_partners_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_shipment_legs,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shipment_legs_org_insert|logistics_shipment_legs_org_select|logistics_shipment_legs_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_custody_handoffs,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_custody_handoffs_org_insert|logistics_custody_handoffs_org_select|logistics_custody_handoffs_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
